sst,u10,hsig,time,latitude,longitude
300.49146,-5.3164997,1.6751475,1940-07-25 12:00:00,-5.1,65.0
300.5112,-4.150675,1.9096243,1940-07-26 12:00:00,-5.1,65.0
300.533,-4.915642,1.9666489,1940-07-27 12:00:00,-5.1,65.0
300.55542,-6.826185,2.1343718,1940-07-28 12:00:00,-5.1,65.0
300.5781,-6.1065907,2.3346877,1940-07-29 12:00:00,-5.1,65.0
300.60226,-5.8786006,2.8360183,1940-07-30 12:00:00,-5.1,65.0
300.62622,-5.497992,2.7885067,1940-07-31 12:00:00,-5.1,65.0
300.65115,-4.8620195,2.279609,1940-08-01 12:00:00,-5.1,65.0
300.67502,-3.5327013,2.2478266,1940-08-02 12:00:00,-5.1,65.0
300.6992,-3.5394511,2.0485916,1940-08-03 12:00:00,-5.1,65.0
300.7234,-4.2976685,2.0184307,1940-08-04 12:00:00,-5.1,65.0
300.74634,-2.9203527,1.7901158,1940-08-05 12:00:00,-5.1,65.0
300.76804,-4.0936775,1.6617427,1940-08-06 12:00:00,-5.1,65.0
300.7893,-4.3227925,1.8265467,1940-08-07 12:00:00,-5.1,65.0
300.80838,-5.30825,1.8092501,1940-08-08 12:00:00,-5.1,65.0
300.8257,-3.56045,1.790386,1940-08-09 12:00:00,-5.1,65.0
300.84134,-4.6760273,2.0341597,1940-08-10 12:00:00,-5.1,65.0
300.85544,-4.7101507,2.0946977,1940-08-11 12:00:00,-5.1,65.0
300.86746,-4.49416,2.2719336,1940-08-12 12:00:00,-5.1,65.0
300.876,-7.0729246,2.454953,1940-08-13 12:00:00,-5.1,65.0
300.88156,-6.4605756,2.7788854,1940-08-14 12:00:00,-5.1,65.0
300.885,-5.876351,2.720996,1940-08-15 12:00:00,-5.1,65.0
300.88547,-7.362037,2.5132208,1940-08-16 12:00:00,-5.1,65.0
300.8848,-6.216836,2.1772888,1940-08-17 12:00:00,-5.1,65.0
300.88623,-5.804729,2.0109715,1940-08-18 12:00:00,-5.1,65.0
300.89066,-7.390161,2.3116076,1940-08-19 12:00:00,-5.1,65.0
300.89673,-5.631861,2.21599,1940-08-20 12:00:00,-5.1,65.0
300.90506,-4.449162,1.735091,1940-08-21 12:00:00,-5.1,65.0
300.91483,-6.290708,1.8354652,1940-08-22 12:00:00,-5.1,65.0
300.92722,-6.1110907,1.958379,1940-08-23 12:00:00,-5.1,65.0
300.93997,-6.3799543,1.8346004,1940-08-24 12:00:00,-5.1,65.0
300.9556,-4.473536,1.557693,1940-08-25 12:00:00,-5.1,65.0
300.97165,-6.079217,1.7327669,1940-08-26 12:00:00,-5.1,65.0
300.98877,-6.5501966,1.7502255,1940-08-27 12:00:00,-5.1,65.0
301.00732,-6.3702044,1.9004354,1940-08-28 12:00:00,-5.1,65.0
301.02737,-4.742399,1.8089259,1940-08-29 12:00:00,-5.1,65.0
301.0469,-6.749688,2.0266466,1940-08-30 12:00:00,-5.1,65.0
301.0679,-6.0413437,2.1496685,1940-08-31 12:00:00,-5.1,65.0
301.0881,-6.4703255,2.2263138,1940-09-01 12:00:00,-5.1,65.0
301.11063,-1.5002887,1.8082771,1940-09-02 12:00:00,-5.1,65.0
301.1331,-3.0155985,1.9526496,1940-09-03 12:00:00,-5.1,65.0
301.15433,-5.1571317,1.9584872,1940-09-04 12:00:00,-5.1,65.0
301.17603,-5.4856176,2.0322678,1940-09-05 12:00:00,-5.1,65.0
301.1985,-5.7357316,1.9988098,1940-09-06 12:00:00,-5.1,65.0
301.21896,-6.8156853,1.9808105,1940-09-07 12:00:00,-5.1,65.0
301.2405,-5.375747,1.6906064,1940-09-08 12:00:00,-5.1,65.0
301.2605,-3.8776865,1.524397,1940-09-09 12:00:00,-5.1,65.0
301.28,-5.146632,1.6898496,1940-09-10 12:00:00,-5.1,65.0
301.29953,-5.3427486,1.6755259,1940-09-11 12:00:00,-5.1,65.0
301.31665,-4.5834064,1.5544499,1940-09-12 12:00:00,-5.1,65.0
301.33347,-5.1158834,1.3179733,1940-09-13 12:00:00,-5.1,65.0
301.34915,-2.192884,1.1639255,1940-09-14 12:00:00,-5.1,65.0
301.36328,-4.9763894,1.3666198,1940-09-15 12:00:00,-5.1,65.0
301.375,-4.2511706,1.5270456,1940-09-16 12:00:00,-5.1,65.0
301.38647,-7.215793,1.6922278,1940-09-17 12:00:00,-5.1,65.0
301.39578,-5.9310985,1.9181104,1940-09-18 12:00:00,-5.1,65.0
301.40524,-3.749067,1.7848186,1940-09-19 12:00:00,-5.1,65.0
301.4148,-4.5384083,1.7593062,1940-09-20 12:00:00,-5.1,65.0
301.42484,-4.982389,1.8667612,1940-09-21 12:00:00,-5.1,65.0
301.43527,-6.3818293,2.0788064,1940-09-22 12:00:00,-5.1,65.0
301.44678,-4.9287663,1.8683287,1940-09-23 12:00:00,-5.1,65.0
301.45825,-4.1574244,1.9415148,1940-09-24 12:00:00,-5.1,65.0
301.4692,-3.2240896,1.8720043,1940-09-25 12:00:00,-5.1,65.0
301.4822,-2.2217577,1.7354693,1940-09-26 12:00:00,-5.1,65.0
301.49368,0.081393465,1.5989885,1940-09-27 12:00:00,-5.1,65.0
301.50705,-1.144804,1.5741248,1940-09-28 12:00:00,-5.1,65.0
301.52005,-1.421542,1.4937497,1940-09-29 12:00:00,-5.1,65.0
301.53348,-1.3502952,1.3622416,1940-09-30 12:00:00,-5.1,65.0
301.54715,-3.7179434,1.4626698,1940-10-01 12:00:00,-5.1,65.0
301.56104,-4.941516,1.591151,1940-10-02 12:00:00,-5.1,65.0
301.5747,-4.5972805,1.6353114,1940-10-03 12:00:00,-5.1,65.0
301.58963,-3.9714327,1.6512567,1940-10-04 12:00:00,-5.1,65.0
301.60376,-2.3908753,1.5449368,1940-10-05 12:00:00,-5.1,65.0
301.6184,-0.55907905,1.4360764,1940-10-06 12:00:00,-5.1,65.0
301.63333,-4.1135516,1.411699,1940-10-07 12:00:00,-5.1,65.0
301.64798,-4.657278,1.8184929,1940-10-08 12:00:00,-5.1,65.0
301.66306,-3.847313,1.632879,1940-10-09 12:00:00,-5.1,65.0
